"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction"
753.373098198013,-1.10622705710187,0.202091990531951,-5.47387877268186,4.4029032004886e-08,6.1573026723463e-07,"ENSG00000080854.16","IGSF9B","protein_coding","Down_in_MUT"
1998.92344105378,1.30671446130553,0.282010129368191,4.63357278773306,3.59408308946021e-06,2.93184085344731e-05,"ENSG00000081277.13","PKP1","protein_coding","Up_in_MUT"
322.716247543843,-1.06438210451275,0.145672874412117,-7.30665958784851,2.73865194857793e-13,1.47968078724193e-11,"ENSG00000082196.21","C1QTNF3","protein_coding","Down_in_MUT"
63.7705185713436,-1.33710759064776,0.295156962630641,-4.530157712461,5.89396721250582e-06,4.50147685189967e-05,"ENSG00000083782.8","EPYC","protein_coding","Down_in_MUT"
571.95460856155,1.25531410190647,0.221880599314389,5.65761092130357,1.53494614862563e-08,2.4146233318286e-07,"ENSG00000084110.11","HAL","protein_coding","Up_in_MUT"
57.8874002013926,1.94770718549257,0.251829898297546,7.73421741683462,1.04041099357418e-14,7.69348927522105e-13,"ENSG00000084628.10","NKAIN1","protein_coding","Up_in_MUT"
252.447674191578,-2.67254580852838,0.243227348106545,-10.9878507878879,4.37213187397067e-28,2.13408761610738e-25,"ENSG00000086570.12","FAT2","protein_coding","Down_in_MUT"
1453.39653225381,1.05654156238989,0.157457930357717,6.70999269449059,1.94634158205217e-11,6.50229062490407e-10,"ENSG00000086619.14","ERO1B","protein_coding","Up_in_MUT"
65.4110188353711,1.53892254189183,0.172372273286374,8.92790071483892,4.34169039524172e-19,6.65259685513216e-17,"ENSG00000086717.18","PPEF1","protein_coding","Up_in_MUT"
84.9262282666672,-1.04796950186416,0.179830966712997,-5.82752526452619,5.6255335672474e-09,9.90560112274817e-08,"ENSG00000086967.10","MYBPC2","protein_coding","Down_in_MUT"
935.49399400476,-1.38604445378756,0.203683959777753,-6.80487778860898,1.01135053649729e-11,3.61353732608802e-10,"ENSG00000087085.16","ACHE","protein_coding","Down_in_MUT"
1034.05179203258,1.63258737450302,0.131625657427412,12.4032609326442,2.5090113092786e-35,2.96165553474142e-32,"ENSG00000087842.11","PIR","protein_coding","Up_in_MUT"
4261.28627928805,1.13034437254575,0.232137786206681,4.86928212341681,1.1200440176127e-06,1.0625343887423e-05,"ENSG00000088992.18","TESC","protein_coding","Up_in_MUT"
210.986596139607,1.07224085154962,0.314790287993596,3.40620690169271,0.000658722376970379,0.0026089045907373,"ENSG00000090932.11","DLL3","protein_coding","Up_in_MUT"
503.141700865098,1.34652619754106,0.198510428750614,6.78315092066362,1.17582689479105e-11,4.11810757844896e-10,"ENSG00000091129.21","NRCAM","protein_coding","Up_in_MUT"
99.4974434599316,-1.5429881261763,0.200537745540005,-7.69425288003195,1.42323326638977e-14,1.02319313416427e-12,"ENSG00000091181.20","IL5RA","protein_coding","Down_in_MUT"
316.848737537312,-1.21805998018559,0.258254502569179,-4.71651014045459,2.39924414626518e-06,2.05942122773007e-05,"ENSG00000091583.11","APOH","protein_coding","Down_in_MUT"
666.792929100067,-1.37302083381539,0.1801173533834,-7.62292365518363,2.47993567381092e-14,1.67453453093279e-12,"ENSG00000091831.24","ESR1","protein_coding","Down_in_MUT"
186.073581671264,-1.54784395647344,0.213261843533556,-7.25795074649578,3.92998591189908e-13,2.04327212068737e-11,"ENSG00000092850.12","TEKT2","protein_coding","Down_in_MUT"
302.647293279645,-1.80723687526589,0.2711536717109,-6.66499134554494,2.64680951907647e-11,8.52085516994810e-10,"ENSG00000094755.17","GABRP","protein_coding","Down_in_MUT"
119.14530176809,-1.32131351363117,0.235218982910293,-5.61737618827764,1.9387900584723e-08,2.96787598240012e-07,"ENSG00000095917.14","TPSD1","protein_coding","Down_in_MUT"
78578.4168746363,1.35392334211264,0.38756419432368,3.49341699244253,0.000476881214645546,0.0019864960386836,"ENSG00000096088.16","PGC","protein_coding","Up_in_MUT"
52.0615290749043,1.58393262533339,0.619621769938441,2.55628950140139,0.0105795059087363,0.0273329631012755,"ENSG00000099399.6","MAGEB2","protein_coding","Up_in_MUT"
725.384068327366,-2.27085726660204,0.281851792915431,-8.05691971341624,7.82410021044828e-16,6.94601386649575e-14,"ENSG00000099937.11","SERPIND1","protein_coding","Down_in_MUT"
7375.90761875086,-1.53504361468168,0.209886721622739,-7.3136766481152,2.59930207501828e-13,1.41805758249852e-11,"ENSG00000099953.10","MMP11","protein_coding","Down_in_MUT"
527.308566781576,-1.19575189465291,0.277457734717586,-4.30967223123197,1.6349668550784e-05,0.000109058243277948,"ENSG00000100170.10","SLC5A1","protein_coding","Down_in_MUT"
372.380902437625,1.07981239763306,0.270056830432026,3.99846356748549,6.37549920088633e-05,0.000353318614208743,"ENSG00000100285.10","NEFH","protein_coding","Up_in_MUT"
1182.30247828328,1.02420715251036,0.106934148399106,9.57792405740911,9.90150385242184e-22,2.17635054676232e-19,"ENSG00000100413.17","POLR3H","protein_coding","Up_in_MUT"
87.6388143699238,-1.16629656966475,0.360029867578721,-3.23944393143922,0.00119763010357771,0.00435842998620678,"ENSG00000100557.10","CCDC198","protein_coding","Down_in_MUT"
68.5611695986042,2.92586073240459,0.319751259145837,9.15042755490796,5.67086567769431e-20,9.76952216290786e-18,"ENSG00000100604.13","CHGA","protein_coding","Up_in_MUT"
102.064595488009,-1.2485382762225,0.408486129200487,-3.05650103386917,0.00223936708281229,0.00740054627709565,"ENSG00000100665.12","SERPINA4","protein_coding","Down_in_MUT"
100.587758556528,-1.08364880428805,0.19240706088453,-5.63206360154518,1.78065986679529e-08,2.74958384760818e-07,"ENSG00000101222.12","SPEF1","protein_coding","Down_in_MUT"
438.790696438719,-1.37852957029235,0.14789902358675,-9.32074828393829,1.15522660992073e-20,2.20468426854991e-18,"ENSG00000101230.6","ISM1","protein_coding","Down_in_MUT"
477.297924778689,-1.65223770028536,0.26701724526254,-6.18775651984886,6.10264895832351e-10,1.37357009145995e-08,"ENSG00000101470.10","TNNC2","protein_coding","Down_in_MUT"
2779.18439737564,-3.78832741937841,0.285373060448219,-13.2750001469245,3.23270461672344e-40,6.06056051997604e-37,"ENSG00000101842.14","VSIG1","protein_coding","Down_in_MUT"
198.847184804204,1.04684139990867,0.179746841041585,5.82397662091029,5.74636182679275e-09,1.00904847262651e-07,"ENSG00000102003.11","SYP","protein_coding","Up_in_MUT"
58.7971208420252,1.23779161109357,0.185582154077383,6.66977715205014,2.56192138345813e-11,8.29786548904412e-10,"ENSG00000102385.12","DRP2","protein_coding","Up_in_MUT"
155.849655249433,-2.90180637859129,0.370543471487515,-7.83121712262865,4.83169424266541e-15,3.76505934493861e-13,"ENSG00000102837.7","OLFM4","protein_coding","Down_in_MUT"
25148.9253887828,1.35411193658014,0.273943055619713,4.94304166067242,7.69130398146911e-07,7.63405634361265e-06,"ENSG00000102854.16","MSLN","protein_coding","Up_in_MUT"
71.0903146173283,-1.02937947240687,0.174753386971731,-5.89046936511391,3.8510025883979e-09,7.07000596168374e-08,"ENSG00000102904.15","TSNAXIP1","protein_coding","Down_in_MUT"
165.088844789379,-1.36426951237529,0.206099765630054,-6.61946173594459,3.60509142175792e-11,1.12977255361698e-09,"ENSG00000102970.11","CCL17","protein_coding","Down_in_MUT"
2228.27229335819,-1.33121943832479,0.192217480848158,-6.9255898706548,4.34162602192715e-12,1.68952335707986e-10,"ENSG00000103044.11","HAS3","protein_coding","Down_in_MUT"
53.1894318851737,2.41307188173249,0.234704296562268,10.281328109783,8.55406319831213e-25,2.90028242758942e-22,"ENSG00000103154.9","NECAB2","protein_coding","Up_in_MUT"
