"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","ensembl_clean","ENTREZID"
3321.95695160281,-0.045760570928479,0.0666122331075942,-0.686969476831156,0.492101963215927,0.602471195691191,"ENSG00000001629.10","ANKIB1","protein_coding","ENSG00000001629","54467"
130.424448910308,0.002622537726871,0.115258794040298,0.0227534718604992,0.981846922481365,0.987735338733108,"ENSG00000001630.17","CYP51A1","protein_coding","ENSG00000001630","1595"
296.993276481212,0.140003264246106,0.0559623838102466,2.50173875224508,0.0123585082282396,0.0311193818236726,"ENSG00000001631.16","KRIT1","protein_coding","ENSG00000001631","889"
412.640764656045,0.12411692418576,0.0755141313436664,1.64362513316748,0.100253659119671,0.173340442131126,"ENSG00000002016.18","RAD52","protein_coding","ENSG00000002016","5893"
36.285696451646,0.122461476894207,0.197648108759589,0.619593466705841,0.535525469143825,0.641547595364714,"ENSG00000002079.14","MYH16","transcribed_unitary_pseudogene","ENSG00000002079",NA
513.830593683839,0.00246746694242732,0.0775990379987172,0.0317976486057483,0.974633421830506,0.982991828707596,"ENSG00000002330.14","BAD","protein_coding","ENSG00000002330","572"
6122.30328317733,-0.118647374805612,0.071786520187739,-1.65278069608779,0.0983755041744128,0.170778674957389,"ENSG00000002549.12","LAP3","protein_coding","ENSG00000002549","51056"
8608.22362735319,0.212178863614325,0.0828512343411753,2.56096200981856,0.0104382769837769,0.0270463961753507,"ENSG00000002586.20","CD99","protein_coding","ENSG00000002586","4267"
1224.74945331424,-0.954230746227968,0.139976125709093,-6.81709642550835,9.28989149862059e-12,3.34930013520969e-10,"ENSG00000002587.10","HS3ST1","protein_coding","ENSG00000002587","9957"
2178.32749932194,0.890137901068895,0.25625428844648,3.47365074928221,0.000513428856429975,0.00211359998492376,"ENSG00000002726.21","AOC1","protein_coding","ENSG00000002726","26"
